# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
8.953739281910278791e+00 7.383441660010556973e+01 3.586415851826961898e+01 5.528021055213613977e+01 -1.031218322195077599e+04 -5.871537725955148744e+03 -1.765556686518614015e+03 1.493593727590061917e+02 1.167994980033929642e+04 -1.706804268808523941e+10 -4.534120504098585513e+01
1.723282451944635696e+01 6.506711860751114784e+01 8.591201375383867855e+00 9.574381149432963412e+01 -1.007050291398856825e+04 -5.834383107298641335e+03 -1.752861899056664015e+03 1.593771620226809489e+02 1.181552209033816689e+04 -1.615975165591506004e+10 -4.534120504098585513e+01
7.259471191641343246e+00 6.627506538775260481e+01 3.972125899803857152e+01 8.107406292981707452e+00 -1.017365873099304918e+04 -5.486554271117094686e+03 -1.881004189225021264e+03 1.551153063666819207e+02 1.201443109524124338e+04 -1.488356818155822945e+10 -4.534120504098585513e+01
8.409880598995577827e+00 6.374885153127959825e+01 1.298976252119896557e+01 8.447592222422001385e+01 -9.624513271696134325e+03 -5.877195321247882930e+03 -1.731166019582268291e+03 1.850655870979433928e+02 1.122244902881944472e+04 -1.413134330028682137e+10 -4.534120504098585513e+01
7.435993068173329945e+00 6.180082105931874281e+01 1.643185658708927832e+01 1.546047091841667509e+01 -9.367904861112754588e+03 -5.518619550690826145e+03 -1.891880553833088925e+03 1.553684830654269717e+02 1.111666934714348463e+04 -1.405834054220199776e+10 -4.534120504098585513e+01
6.414979934291182850e+00 6.057205738289882646e+01 3.360060501628386476e+01 9.172814573951997730e+00 -9.353899931403435403e+03 -5.782708520067359132e+03 -1.761106300371937323e+03 1.283690875746151505e+02 1.106558439551189986e+04 -1.392586583120064163e+10 -4.534120504098585513e+01
3.609321012740009493e+00 7.822544606147532420e+01 3.891493779685214349e+01 1.621302730895304833e+01 -9.516295299494484425e+03 -5.697768528402812990e+03 -1.714592541267784327e+03 1.727559201282679169e+02 1.118013835886773450e+04 -1.388286699685039330e+10 -4.534120504098585513e+01
2.554811245080913729e+00 6.827475390900420393e+01 8.039576119576125279e+00 1.840421532347179934e+01 -1.066004756083820212e+04 -5.639034039104155454e+03 -1.908138329671627389e+03 1.648092624403630282e+02 1.211968280491732003e+04 -1.377019836781083870e+10 -4.534120504098585513e+01
1.144206666378631532e+01 6.160069098066964699e+01 3.797911244618286730e+01 4.233646044922613072e+01 -1.056884666885802471e+04 -5.461461914931517640e+03 -1.710740853163918473e+03 1.664764009909665390e+02 1.205506058773862242e+04 -1.335400940784405899e+10 -4.534120504098585513e+01
1.537437679753146291e+01 8.177947483455497490e+01 1.978377120706374059e+00 7.600015199119303588e+01 -1.042336519232978753e+04 -5.457895837710537307e+03 -1.811270114364253232e+03 1.223116880526752652e+02 1.199180904716258192e+04 -1.230769648682796097e+10 -4.534120504098585513e+01
