# A phi l a0 a1 a2 a3 a4 a5 logL logPrior
3.488838698417474071e-01 4.868811331548748456e+00 1.163053256443172678e+01 2.658794398492904293e+03 -4.245573305673188770e+03 8.665554468030739372e+03 -9.087644294892181279e+03 4.649859533371997713e+03 -9.950606134735278374e+02 -7.474117557441440582e+09 -3.959344711998390665e+01
9.509995662850165843e-01 6.657449579564369557e+00 1.277983105807605568e+01 2.610889267339383423e+03 -4.002524092445922179e+03 8.285460233700365279e+03 -8.665968358757865644e+03 4.437942764471778901e+03 -8.176651321657329845e+02 -7.395895249014281273e+09 -3.959344711998390665e+01
9.788012080993497843e-01 5.950738734296722399e+00 1.186426942129916462e+01 2.571999157150811243e+03 -4.361045080544748998e+03 8.942835341520121801e+03 -8.868290403013561445e+03 4.247305107874652094e+03 -8.697410264440209176e+02 -7.043032305564443588e+09 -3.959344711998390665e+01
3.734261663713968615e-01 6.133239185810516858e+00 1.277338567231638322e+01 2.539441745559242463e+03 -4.147913078438830780e+03 8.968618858434316280e+03 -8.925451676849108480e+03 4.266408897882799465e+03 -9.604535159561310138e+02 -6.834684439498460770e+09 -3.959344711998390665e+01
6.998653188490573385e-01 6.550297505191521985e+00 1.137468086503892550e+01 2.500718830615244769e+03 -4.286828093761728269e+03 8.657082366389106028e+03 -8.572857152071919700e+03 4.368348443282573498e+03 -8.625068863310132201e+02 -6.805637711742099762e+09 -3.959344711998390665e+01
9.867291119632625174e-01 7.782537553840749744e+00 1.286208530043741405e+01 2.588585184166090585e+03 -4.271650395793217285e+03 8.823898084641723472e+03 -8.999055151364244011e+03 4.670913057233188738e+03 -9.530975471358435698e+02 -6.746388649370700836e+09 -3.959344711998390665e+01
4.926696581696247690e-01 6.074246711864859982e+00 1.244374852329113068e+01 2.513057046064923270e+03 -4.127922542599964800e+03 8.657274809430384266e+03 -8.721949636870911490e+03 4.237067545732085819e+03 -8.906650779690667150e+02 -6.723618494503590584e+09 -3.959344711998390665e+01
3.140135610115891707e-01 6.637018369538955298e+00 1.237828495250898264e+01 2.607583752366955196e+03 -4.103166207121907973e+03 8.286596412484792381e+03 -8.945333132582831240e+03 4.749993787994991180e+03 -8.383119490400893028e+02 -6.466695015645364761e+09 -3.959344711998390665e+01
4.834963448987745771e-01 6.585687519461242978e+00 1.344880399387591652e+01 2.622341182545756510e+03 -4.291721477401356424e+03 8.628505637956304781e+03 -9.024657399598099801e+03 4.576842929559532422e+03 -8.389977687227434444e+02 -6.303898535663851738e+09 -3.959344711998390665e+01
9.645478275126667667e-02 5.354735939770018049e+00 1.159133709318118122e+01 2.643138871478794044e+03 -4.072815317464527197e+03 8.353891624708088784e+03 -9.078567354849707044e+03 4.734284110239904294e+03 -9.379118661642900179e+02 -6.079838174650927544e+09 -3.959344711998390665e+01
4.382065903967870546e-01 7.846462202955484244e+00 1.161266361354055654e+01 2.526813904053236456e+03 -4.227315298422166961e+03 8.613609421363093134e+03 -8.784116443542237903e+03 4.484991342069607526e+03 -8.336874705379274246e+02 -5.952097957795269966e+09 -3.959344711998390665e+01
6.668631011303827183e-01 7.735689916389202558e+00 1.223409789511456758e+01 2.570094588817281419e+03 -4.175528221826218214e+03 8.483572074630546922e+03 -8.726439806182659595e+03 4.370419524900737997e+03 -8.538156492946221761e+02 -5.882398553370245934e+09 -3.959344711998390665e+01
9.317308175327358999e-01 6.373198835727079015e+00 1.144775546905500185e+01 2.623929477865224271e+03 -4.278992457895523330e+03 8.424381565696965481e+03 -8.802696732206741217e+03 4.694570595762530502e+03 -9.612017631407751423e+02 -5.682084212930737495e+09 -3.959344711998390665e+01
9.668850446427165179e-01 7.523000718518837004e+00 1.325293391315660507e+01 2.531024823198482409e+03 -3.921736562967802456e+03 8.642141586524887316e+03 -8.835942319950041565e+03 4.205544957954596612e+03 -8.496969886503462703e+02 -5.517867295755988121e+09 -3.959344711998390665e+01
3.542629253311248005e-01 4.919454206718889999e+00 1.100263337187334400e+01 2.554167593138203756e+03 -4.366926258540621347e+03 9.010359518011407999e+03 -9.246668658434849931e+03 4.581324044101443178e+03 -8.288612733628149272e+02 -5.335605969497324944e+09 -3.959344711998390665e+01
1.762683926526161238e-01 7.391337459667718157e+00 1.388430554469986689e+01 2.570690983805254291e+03 -3.951466426578286701e+03 8.482299099362042398e+03 -9.246089501425793060e+03 4.735671198502204788e+03 -9.387086605147734417e+02 -5.325014932631535530e+09 -3.959344711998390665e+01
5.886155240269355104e-01 7.127051809621539391e+00 1.246903151785470243e+01 2.565440417210125815e+03 -4.041173250237428874e+03 8.100700110163813406e+03 -8.670371621754542502e+03 4.744057295127146062e+03 -9.859601453427295610e+02 -5.256792410223912239e+09 -3.959344711998390665e+01
1.373569407185589175e-01 6.996033503550734167e+00 1.395633088280536249e+01 2.632697256271897004e+03 -4.267309356299797400e+03 8.700395113125450735e+03 -8.810370274775485086e+03 4.380546578630783188e+03 -9.559857501316546404e+02 -5.169802005159418106e+09 -3.959344711998390665e+01
1.437814607980370807e-01 4.880092555485859407e+00 1.216845037806113083e+01 2.531909790154936672e+03 -4.191849619145183169e+03 8.967260549661503319e+03 -9.085945802210562761e+03 4.579822865992347033e+03 -9.480168185684321998e+02 -5.154492120052707672e+09 -3.959344711998390665e+01
4.356508581525617707e-01 6.683658563663374963e+00 1.292088511899113890e+01 2.613424384380295123e+03 -4.320002408379543340e+03 8.648858439201945657e+03 -9.102746166050585089e+03 4.852197467975883228e+03 -9.695492704660231311e+02 -5.048972494311676025e+09 -3.959344711998390665e+01
2.764813190412883648e-01 6.090334420050100839e+00 1.170369649317164829e+01 2.594527105431306154e+03 -3.987597429604680656e+03 8.114947116508647923e+03 -8.855399492057320458e+03 4.768133026045201404e+03 -9.641376364462080346e+02 -5.005587246957391739e+09 -3.959344711998390665e+01
2.935284696643291613e-01 6.738666740586433335e+00 1.235854872903583512e+01 2.536422825138004555e+03 -4.178342032075070165e+03 8.911292454925151105e+03 -9.149271830031988429e+03 4.548742913036406208e+03 -9.816946095299590525e+02 -4.644244589816631317e+09 -3.959344711998390665e+01
4.859084329857069617e-01 5.140968995602290370e+00 1.371209110736720405e+01 2.568128570795674477e+03 -4.370769171158820427e+03 8.846127754919938525e+03 -8.648656875986351224e+03 4.204428984790845789e+03 -9.079290877645195224e+02 -4.639451506751655579e+09 -3.959344711998390665e+01
2.097903057051617171e-02 7.192074856272703265e+00 1.101051494959523325e+01 2.659803079851432813e+03 -4.343594065670507007e+03 8.512111485636651196e+03 -8.733661117313526120e+03 4.417864750431454013e+03 -8.220898732687277288e+02 -4.620317431621246338e+09 -3.959344711998390665e+01
7.080597983774813420e-01 5.146772033783846290e+00 1.250049132798479157e+01 2.562386205196037736e+03 -4.313832005944215780e+03 8.602930219428546479e+03 -8.680746616265400007e+03 4.470899803167808386e+03 -9.099706800696592381e+02 -4.606865784683512688e+09 -3.959344711998390665e+01
7.964030762194014290e-01 6.255393308657705376e+00 1.297290832371265168e+01 2.643794588242578811e+03 -4.202864129119738209e+03 8.676749331711023842e+03 -8.661159901091754364e+03 4.251609550730951923e+03 -9.023270460432229356e+02 -4.558014422738066673e+09 -3.959344711998390665e+01
6.141586490377295982e-02 4.733550596902243335e+00 1.379443627751291856e+01 2.516875296880907626e+03 -4.190878201842388989e+03 8.620923485072176845e+03 -8.824176620900821945e+03 4.572944288227397010e+03 -9.011349423989514662e+02 -4.442866856507653236e+09 -3.959344711998390665e+01
2.758236566547255242e-01 5.160569172018944606e+00 1.259533298065830031e+01 2.613163527540970790e+03 -4.276851236905424230e+03 8.748137266343595911e+03 -8.857814921714187221e+03 4.465152773925325164e+03 -8.602149036656777525e+02 -4.085629269683887482e+09 -3.959344711998390665e+01
9.926596547196001596e-01 6.707972573127586102e+00 1.362710480868447505e+01 2.584841320426517541e+03 -4.113685075637649788e+03 8.677143319818333111e+03 -8.865806472951822798e+03 4.358849692118287749e+03 -8.133483380539803420e+02 -4.070657947035641193e+09 -3.959344711998390665e+01
7.584963545814461527e-01 6.393634338551152041e+00 1.344219231248422375e+01 2.584792673935574385e+03 -4.032956379639549596e+03 8.587278770634524335e+03 -9.121071070750636864e+03 4.746407282213765939e+03 -9.390759443987490158e+02 -4.011403105755081654e+09 -3.959344711998390665e+01
4.529802304713421712e-01 4.881766680525838176e+00 1.251793379031792952e+01 2.697520535484063203e+03 -4.221855453389420290e+03 8.296402971880343102e+03 -8.626714727131138716e+03 4.660235868649425356e+03 -9.811850841548335893e+02 -3.954721956506866455e+09 -3.959344711998390665e+01
5.252176250961188009e-01 7.715255023780835053e+00 1.322419164690348659e+01 2.563426826285310199e+03 -4.288053075492169228e+03 8.874619479391552886e+03 -8.795143015756559180e+03 4.448208775105043969e+03 -9.563587106072043298e+02 -3.927159915883573055e+09 -3.959344711998390665e+01
4.190013371005920084e-01 6.810540197931080897e+00 1.213142720515597794e+01 2.554570341030682812e+03 -4.066276387134812012e+03 8.607532297148483849e+03 -9.150992767485115110e+03 4.705235622886602869e+03 -8.482008742632518761e+02 -3.571060471643504143e+09 -3.959344711998390665e+01
2.023931522616005951e-01 7.471602537131556865e+00 1.279046146551612573e+01 2.694432669379723393e+03 -4.060003549605476110e+03 8.212365346215070531e+03 -8.583227135467670450e+03 4.397756939489099750e+03 -9.515042124336458755e+02 -3.535037926819283962e+09 -3.959344711998390665e+01
2.553606922849652183e-01 4.887728349686363494e+00 1.315245655987694029e+01 2.677560035324062937e+03 -4.403193148530008330e+03 8.981358229974626738e+03 -8.816882528533347795e+03 4.246953844287807442e+03 -8.911620484472812223e+02 -3.534314613962695599e+09 -3.959344711998390665e+01
8.746871041095801713e-01 6.719425495443331009e+00 1.174176859576444620e+01 2.511369790778695915e+03 -4.302481553068932953e+03 9.094653169479424832e+03 -9.329730968538042362e+03 4.769685033528095119e+03 -9.360091813064635744e+02 -3.478769430142609119e+09 -3.959344711998390665e+01
3.280606212758057499e-02 5.190512815387424261e+00 1.347813123265623148e+01 2.633999470768224000e+03 -4.178817666526133507e+03 8.685525763931662368e+03 -8.996228793294963907e+03 4.524641972254225038e+03 -8.513100448906016027e+02 -3.467388843706109047e+09 -3.959344711998390665e+01
1.825301918578500771e-01 7.582034533902300311e+00 1.350172317812549139e+01 2.538733249746934234e+03 -4.468337495545971251e+03 9.099023741445031192e+03 -8.850092889589595870e+03 4.274956415212682259e+03 -8.765703972053777306e+02 -3.454142936222468853e+09 -3.959344711998390665e+01
8.154577793997730417e-02 6.897025089580455237e+00 1.353727501272471834e+01 2.582739596402881489e+03 -4.027785902938325307e+03 8.640267734638757247e+03 -9.155410587427270002e+03 4.562570468073305165e+03 -9.133948546868386984e+02 -3.355722351802574158e+09 -3.959344711998390665e+01
9.538539211374036375e-01 5.584933741464016776e+00 1.108622205628953772e+01 2.664532994258743201e+03 -4.243344415265423777e+03 8.280896905353256443e+03 -8.520834315733414769e+03 4.363713550993108583e+03 -8.551885204986921281e+02 -3.304181163760420322e+09 -3.959344711998390665e+01
7.878231481559664351e-01 6.958962194315719607e+00 1.370129532202621547e+01 2.659746745096053473e+03 -4.357720810353679553e+03 8.515835062062862562e+03 -8.636759243015774700e+03 4.371655791101708019e+03 -8.501266678892250184e+02 -3.186903438867996693e+09 -3.959344711998390665e+01
7.438357413051313038e-01 5.878011642641210344e+00 1.107065237139290836e+01 2.636258579541409290e+03 -4.437717771805132543e+03 8.983402688602125636e+03 -8.826791336292561027e+03 4.242537441634972311e+03 -8.944884078345708076e+02 -3.113743143874866009e+09 -3.959344711998390665e+01
9.711099180721792790e-01 6.486334915525328704e+00 1.232507384944453221e+01 2.567680642138778694e+03 -3.915224428586598606e+03 8.287837238799349507e+03 -8.749519266862402219e+03 4.297054829275547490e+03 -8.091476987966592560e+02 -3.013439678660872936e+09 -3.959344711998390665e+01
6.312852602084877418e-01 7.707154395308398520e+00 1.109791525601494477e+01 2.625107034800187648e+03 -4.030646758037435575e+03 8.574612686836453577e+03 -9.133240970547285542e+03 4.649211246578664941e+03 -8.886324317293292552e+02 -2.799955688670770168e+09 -3.959344711998390665e+01
7.255473183342087129e-01 5.712938508453752284e+00 1.224581679745542395e+01 2.516756780258110211e+03 -4.365840050508126296e+03 9.118858069305300887e+03 -9.163154998838726897e+03 4.461487440859184971e+03 -8.112652739004045088e+02 -2.761570928057332993e+09 -3.959344711998390665e+01
7.189755203454090138e-01 6.901080526411729643e+00 1.369562238663161580e+01 2.667943261447152963e+03 -4.094383371715428893e+03 8.748353457695420730e+03 -9.341364755900120144e+03 4.571119368556503105e+03 -8.330651650347274426e+02 -2.737595411175354481e+09 -3.959344711998390665e+01
3.056024240893058241e-01 7.212460598753482444e+00 1.253702898314906378e+01 2.550237769535792722e+03 -4.000899364621790482e+03 8.497626993932839468e+03 -8.952914975714436878e+03 4.427132093618913132e+03 -8.389748258608294691e+02 -2.723593300628984928e+09 -3.959344711998390665e+01
4.832941725639248731e-01 5.506712738050067557e+00 1.263255610251212957e+01 2.513103109088965994e+03 -4.111451115876788208e+03 8.932980431890637192e+03 -9.008079525904953698e+03 4.363644798158034064e+03 -8.764622577446507421e+02 -2.711803250095893383e+09 -3.959344711998390665e+01
1.465303242729331379e-01 7.437961659294952455e+00 1.300014881206122297e+01 2.649332917220731815e+03 -4.375616433340306685e+03 8.641982879090306596e+03 -8.838614418513208875e+03 4.690349795953662579e+03 -9.792191872810459472e+02 -2.385187176201263905e+09 -3.959344711998390665e+01
3.542834080024315213e-01 5.491821163514835291e+00 1.195647368062398286e+01 2.645132288909525869e+03 -4.183854471511188422e+03 8.374716707051704361e+03 -8.557481416590264416e+03 4.369780521012593454e+03 -9.496329237915725798e+02 -2.378057116676223755e+09 -3.959344711998390665e+01
5.645789493517812119e-01 5.913851539585321504e+00 1.199836807070957434e+01 2.635774319387779087e+03 -4.213120182379524522e+03 8.692482459150691284e+03 -9.263229392488472513e+03 4.655407138043310624e+03 -8.158891476855509381e+02 -2.258611177328385353e+09 -3.959344711998390665e+01
4.700406381817313212e-02 4.921404007882653531e+00 1.310741650123017088e+01 2.653019271920492884e+03 -4.316077443231120924e+03 8.604482755027196617e+03 -8.745582394124674465e+03 4.439692479331954928e+03 -8.409218269721666275e+02 -2.233115207572966099e+09 -3.959344711998390665e+01
4.856438122614020747e-01 7.215375925415997926e+00 1.323692315955489462e+01 2.694079513925505580e+03 -4.400930028035921168e+03 8.833481221715946958e+03 -8.880126258209782463e+03 4.263129470094154385e+03 -8.157084732635552200e+02 -2.201791299704902649e+09 -3.959344711998390665e+01
4.209868652655794907e-01 7.472219006464179358e+00 1.305104509532230495e+01 2.653455811468718366e+03 -3.980518740212682587e+03 8.209623018716223669e+03 -8.553304164355444300e+03 4.289556112599820153e+03 -8.609194387087585483e+02 -2.194952661066786766e+09 -3.959344711998390665e+01
8.633648542337487575e-01 4.796027910515145543e+00 1.348451896856334287e+01 2.624371923959226024e+03 -4.307757832394341676e+03 8.735303879570365098e+03 -9.130151396721161291e+03 4.704720506231444233e+03 -9.014599697925549435e+02 -2.185750844645650387e+09 -3.959344711998390665e+01
4.904752021656585970e-02 6.248646724864342694e+00 1.395294304664934693e+01 2.513320308112128714e+03 -4.014514727360219240e+03 8.790506487683760497e+03 -8.931604318906707704e+03 4.229014613096440371e+03 -8.010294232945129806e+02 -2.120324969774786472e+09 -3.959344711998390665e+01
5.431339172801535886e-01 5.899555263453029497e+00 1.154074677991487263e+01 2.562406558543334995e+03 -4.131242535835759554e+03 8.633745659827642157e+03 -8.868586131339376152e+03 4.448544462247495176e+03 -8.386871643088702513e+02 -2.112355564152906179e+09 -3.959344711998390665e+01
5.793457218112225693e-01 4.953516662181208119e+00 1.399346991194991752e+01 2.675729346051085940e+03 -4.287933937230058291e+03 8.590191858011081422e+03 -9.078731125791429804e+03 4.684812934967599176e+03 -8.480114795691595191e+02 -2.007770254473986626e+09 -3.959344711998390665e+01
4.343699960245860359e-01 5.455256683935480133e+00 1.234243773138992140e+01 2.640600501782213087e+03 -4.069458665784885852e+03 8.397936002128335531e+03 -9.168175254004410817e+03 4.777581052902290139e+03 -8.336101494635772724e+02 -1.874072153658371687e+09 -3.959344711998390665e+01
6.858096261058083121e-02 7.745410776236539618e+00 1.266341276127614890e+01 2.688161167645694604e+03 -4.057404836912084193e+03 8.400064323873113608e+03 -8.913877931929340775e+03 4.504548226792251626e+03 -8.696325001077241268e+02 -1.838897421459282160e+09 -3.959344711998390665e+01
6.664235931838868865e-01 6.167202321695203437e+00 1.190349198232372707e+01 2.645942474217965355e+03 -4.264800014741495943e+03 8.571574505654049062e+03 -8.553957326000585454e+03 4.336299309901442030e+03 -9.258509185790342144e+02 -1.827411836913205147e+09 -3.959344711998390665e+01
6.255060557947819122e-01 4.914307231628995964e+00 1.110622342176146127e+01 2.594263594519674825e+03 -4.445710839775870227e+03 8.923581180863222471e+03 -8.827431221248931251e+03 4.363609951137004828e+03 -8.522172559116803541e+02 -1.782906711825000525e+09 -3.959344711998390665e+01
